text_id,prompt_id,genre,theme,model_family,model_name,provider,clean_word_count,clean_length_status,tsne_1,tsne_2
Claude_claude-haiku-4-5-20251001_DIA_023,DIA_023,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,192,valid,-16.459227,-23.96037
Claude_claude-haiku-4-5-20251001_DIA_024,DIA_024,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,220,valid,-49.447624,8.844976
Claude_claude-haiku-4-5-20251001_DIA_025,DIA_025,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,196,valid,-46.203487,3.9189425
Claude_claude-haiku-4-5-20251001_DIA_026,DIA_026,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,193,valid,-15.828539,-21.392138
Claude_claude-haiku-4-5-20251001_DIA_027,DIA_027,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,206,valid,-1.6900285,-26.65742
Claude_claude-haiku-4-5-20251001_DIA_028,DIA_028,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,203,valid,-29.706268,-17.133968
Claude_claude-haiku-4-5-20251001_DIA_029,DIA_029,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,202,valid,-20.727936,-23.27133
Claude_claude-haiku-4-5-20251001_DIA_030,DIA_030,Dialogue,business,Claude,claude-haiku-4-5-20251001,Anthropic,207,valid,2.7924404,-31.120853
Claude_claude-haiku-4-5-20251001_DIA_031,DIA_031,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,213,valid,-3.616658,-8.233272
Claude_claude-haiku-4-5-20251001_DIA_032,DIA_032,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,203,valid,-10.5516405,-24.811956
Claude_claude-haiku-4-5-20251001_DIA_033,DIA_033,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,214,valid,7.8688607,-23.094551
Claude_claude-haiku-4-5-20251001_DIA_034,DIA_034,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,197,valid,36.538513,1.1348958
Claude_claude-haiku-4-5-20251001_DIA_035,DIA_035,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,201,valid,6.7398114,-15.671976
Claude_claude-haiku-4-5-20251001_DIA_036,DIA_036,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,207,valid,0.23615591,-8.678048
Claude_claude-haiku-4-5-20251001_DIA_037,DIA_037,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,203,valid,-9.388108,-7.208953
Claude_claude-haiku-4-5-20251001_DIA_038,DIA_038,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,210,valid,-11.951621,-1.5469061
Claude_claude-haiku-4-5-20251001_DIA_039,DIA_039,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,209,valid,-8.504837,-9.976562
Claude_claude-haiku-4-5-20251001_DIA_040,DIA_040,Dialogue,career,Claude,claude-haiku-4-5-20251001,Anthropic,208,valid,3.4570754,19.499134
Claude_claude-haiku-4-5-20251001_DIA_041,DIA_041,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,202,valid,-18.749847,27.644453
Claude_claude-haiku-4-5-20251001_DIA_042,DIA_042,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,201,valid,-17.589888,28.669842
Claude_claude-haiku-4-5-20251001_DIA_043,DIA_043,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,201,valid,-13.046021,29.782028
Claude_claude-haiku-4-5-20251001_DIA_044,DIA_044,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,203,valid,-18.723152,4.4806376
Claude_claude-haiku-4-5-20251001_DIA_045,DIA_045,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,197,valid,2.7231538,36.803
Claude_claude-haiku-4-5-20251001_DIA_046,DIA_046,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,198,valid,-20.322617,13.510247
Claude_claude-haiku-4-5-20251001_DIA_047,DIA_047,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,206,valid,-3.9226131,-13.282183
Claude_claude-haiku-4-5-20251001_DIA_048,DIA_048,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,205,valid,-33.439655,19.154202
Claude_claude-haiku-4-5-20251001_DIA_049,DIA_049,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,198,valid,-10.62763,4.988294
Claude_claude-haiku-4-5-20251001_DIA_050,DIA_050,Dialogue,personal,Claude,claude-haiku-4-5-20251001,Anthropic,186,valid,-6.096738,12.185538
DeepSeek_deepseek-chat_NAR_001,NAR_001,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,13.155052,16.952465
DeepSeek_deepseek-chat_NAR_002,NAR_002,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,4.7093344,5.941613
DeepSeek_deepseek-chat_NAR_003,NAR_003,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.944004,16.786692
DeepSeek_deepseek-chat_NAR_004,NAR_004,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,6.3508706,10.98344
DeepSeek_deepseek-chat_NAR_005,NAR_005,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,211,valid,15.414381,12.950427
DeepSeek_deepseek-chat_NAR_006,NAR_006,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,20.017612,19.5244
DeepSeek_deepseek-chat_NAR_007,NAR_007,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,12.929923,17.662224
DeepSeek_deepseek-chat_NAR_008,NAR_008,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,-0.2932596,5.3516407
DeepSeek_deepseek-chat_NAR_009,NAR_009,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,17.09459,18.275219
DeepSeek_deepseek-chat_NAR_010,NAR_010,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,13.035878,21.206623
DeepSeek_deepseek-chat_NAR_011,NAR_011,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,216,valid,20.823114,-29.302137
DeepSeek_deepseek-chat_NAR_012,NAR_012,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,-13.681488,-36.914757
DeepSeek_deepseek-chat_NAR_013,NAR_013,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,14.398052,-29.056965
DeepSeek_deepseek-chat_NAR_014,NAR_014,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,2.3015287,2.9246683
DeepSeek_deepseek-chat_NAR_015,NAR_015,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,21.16135,-3.505024
DeepSeek_deepseek-chat_NAR_016,NAR_016,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,19.414444,-36.129642
DeepSeek_deepseek-chat_NAR_017,NAR_017,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,19.640474,-22.63174
DeepSeek_deepseek-chat_NAR_018,NAR_018,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,216,valid,27.958172,-18.038158
DeepSeek_deepseek-chat_NAR_019,NAR_019,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,15.934623,-4.096346
DeepSeek_deepseek-chat_NAR_020,NAR_020,Narrative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,19.826706,-27.416298
DeepSeek_deepseek-chat_NAR_021,NAR_021,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,204,valid,-34.846394,4.346955
DeepSeek_deepseek-chat_NAR_022,NAR_022,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-8.059196,-0.8351223
DeepSeek_deepseek-chat_NAR_023,NAR_023,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-10.659153,-18.19014
DeepSeek_deepseek-chat_NAR_024,NAR_024,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,219,valid,-47.643192,6.0333457
DeepSeek_deepseek-chat_NAR_025,NAR_025,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,0.90895385,13.745424
DeepSeek_deepseek-chat_NAR_026,NAR_026,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,208,valid,-1.2722027,-23.757282
DeepSeek_deepseek-chat_NAR_027,NAR_027,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-2.6300702,-22.554132
DeepSeek_deepseek-chat_NAR_028,NAR_028,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.739253,-3.2134578
DeepSeek_deepseek-chat_NAR_029,NAR_029,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,218,valid,0.19098249,-23.986523
DeepSeek_deepseek-chat_NAR_030,NAR_030,Narrative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-4.6518464,-20.238518
DeepSeek_deepseek-chat_NAR_031,NAR_031,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-2.3166223,-4.656608
DeepSeek_deepseek-chat_NAR_032,NAR_032,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,219,valid,0.17863956,-3.4754052
DeepSeek_deepseek-chat_NAR_033,NAR_033,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,4.097148,-1.3559408
DeepSeek_deepseek-chat_NAR_034,NAR_034,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-17.506315,11.45805
DeepSeek_deepseek-chat_NAR_035,NAR_035,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,0.14780363,-4.645789
DeepSeek_deepseek-chat_NAR_036,NAR_036,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,7.0888453,-5.8694096
DeepSeek_deepseek-chat_NAR_037,NAR_037,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-6.380961,-5.2137394
DeepSeek_deepseek-chat_NAR_038,NAR_038,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,2.8868158,9.512546
DeepSeek_deepseek-chat_NAR_039,NAR_039,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-5.744213,-2.277285
DeepSeek_deepseek-chat_NAR_040,NAR_040,Narrative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,2.9512486,13.767053
DeepSeek_deepseek-chat_NAR_041,NAR_041,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-14.696277,21.322704
DeepSeek_deepseek-chat_NAR_042,NAR_042,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-12.139195,23.11153
DeepSeek_deepseek-chat_NAR_043,NAR_043,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-11.244928,23.38478
DeepSeek_deepseek-chat_NAR_044,NAR_044,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-15.214406,11.41263
DeepSeek_deepseek-chat_NAR_045,NAR_045,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,217,valid,-12.790713,11.217885
DeepSeek_deepseek-chat_NAR_046,NAR_046,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-11.173378,22.036789
DeepSeek_deepseek-chat_NAR_047,NAR_047,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-18.855356,16.388689
DeepSeek_deepseek-chat_NAR_048,NAR_048,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-6.691685,0.81464696
DeepSeek_deepseek-chat_NAR_049,NAR_049,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-31.44043,19.58661
DeepSeek_deepseek-chat_NAR_050,NAR_050,Narrative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-5.86438,8.823846
DeepSeek_deepseek-chat_DES_001,DES_001,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,222,too_long,12.430728,7.96069
DeepSeek_deepseek-chat_DES_002,DES_002,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,209,valid,18.025446,9.392981
DeepSeek_deepseek-chat_DES_003,DES_003,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,200,valid,15.390116,11.253417
DeepSeek_deepseek-chat_DES_004,DES_004,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.320217,9.598312
DeepSeek_deepseek-chat_DES_005,DES_005,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,223,too_long,33.452847,19.151241
DeepSeek_deepseek-chat_DES_006,DES_006,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,205,valid,20.14951,22.753468
DeepSeek_deepseek-chat_DES_007,DES_007,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,218,valid,19.898817,11.41519
DeepSeek_deepseek-chat_DES_008,DES_008,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,20.634985,13.76275
DeepSeek_deepseek-chat_DES_009,DES_009,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,8.922264,13.16455
DeepSeek_deepseek-chat_DES_010,DES_010,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,16.945377,3.520259
DeepSeek_deepseek-chat_DES_011,DES_011,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,-12.288037,-40.371876
DeepSeek_deepseek-chat_DES_012,DES_012,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,217,valid,-14.370627,-37.356167
DeepSeek_deepseek-chat_DES_013,DES_013,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,23.46484,-30.363813
DeepSeek_deepseek-chat_DES_014,DES_014,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,217,valid,31.70057,-16.212727
DeepSeek_deepseek-chat_DES_015,DES_015,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,213,valid,30.097536,-20.170898
DeepSeek_deepseek-chat_DES_016,DES_016,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,19.92037,-0.95884055
DeepSeek_deepseek-chat_DES_017,DES_017,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,26.026106,-27.779877
DeepSeek_deepseek-chat_DES_018,DES_018,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,198,valid,22.72743,-35.4898
DeepSeek_deepseek-chat_DES_019,DES_019,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,218,valid,26.214025,-31.777962
DeepSeek_deepseek-chat_DES_020,DES_020,Descriptive,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,29.29652,-15.248676
DeepSeek_deepseek-chat_DES_021,DES_021,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-33.179413,-0.85970414
DeepSeek_deepseek-chat_DES_022,DES_022,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-30.800463,3.3370328
DeepSeek_deepseek-chat_DES_023,DES_023,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-21.034157,-28.573404
DeepSeek_deepseek-chat_DES_024,DES_024,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,209,valid,-46.108765,8.725607
DeepSeek_deepseek-chat_DES_025,DES_025,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-43.20056,10.516655
DeepSeek_deepseek-chat_DES_026,DES_026,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-13.824152,-15.339362
DeepSeek_deepseek-chat_DES_027,DES_027,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,1.4153643,25.452284
DeepSeek_deepseek-chat_DES_028,DES_028,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-24.068232,-25.635794
DeepSeek_deepseek-chat_DES_029,DES_029,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,219,valid,-1.9325104,-32.72022
DeepSeek_deepseek-chat_DES_030,DES_030,Descriptive,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-19.067842,-19.02315
DeepSeek_deepseek-chat_DES_031,DES_031,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,210,valid,7.939313,3.4314625
DeepSeek_deepseek-chat_DES_032,DES_032,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.014693,-0.6693228
DeepSeek_deepseek-chat_DES_033,DES_033,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,207,valid,11.284618,3.948855
DeepSeek_deepseek-chat_DES_034,DES_034,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,213,valid,38.27576,2.7972682
DeepSeek_deepseek-chat_DES_035,DES_035,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,3.5301414,-12.847188
DeepSeek_deepseek-chat_DES_036,DES_036,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-12.862322,-10.52342
DeepSeek_deepseek-chat_DES_037,DES_037,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,6.1928887,-12.534436
DeepSeek_deepseek-chat_DES_038,DES_038,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,8.604032,7.6748056
DeepSeek_deepseek-chat_DES_039,DES_039,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,221,too_long,-5.429359,-0.5841456
DeepSeek_deepseek-chat_DES_040,DES_040,Descriptive,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,1.0212466,-16.786482
DeepSeek_deepseek-chat_DES_041,DES_041,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-8.877333,19.637499
DeepSeek_deepseek-chat_DES_042,DES_042,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,215,valid,-15.465645,20.295666
DeepSeek_deepseek-chat_DES_043,DES_043,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-7.518885,22.275558
DeepSeek_deepseek-chat_DES_044,DES_044,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-12.550438,14.568164
DeepSeek_deepseek-chat_DES_045,DES_045,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,1.4886457,35.162483
DeepSeek_deepseek-chat_DES_046,DES_046,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-21.480635,16.533012
DeepSeek_deepseek-chat_DES_047,DES_047,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,193,valid,24.536674,2.7516296
DeepSeek_deepseek-chat_DES_048,DES_048,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-35.17768,22.09678
DeepSeek_deepseek-chat_DES_049,DES_049,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-6.3353996,25.834114
DeepSeek_deepseek-chat_DES_050,DES_050,Descriptive,personal,DeepSeek,deepseek-chat,DeepSeek,214,valid,-12.253382,10.8699465
DeepSeek_deepseek-chat_ARG_001,ARG_001,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,221,too_long,18.114931,28.493702
DeepSeek_deepseek-chat_ARG_002,ARG_002,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,23.270733,25.019129
DeepSeek_deepseek-chat_ARG_003,ARG_003,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,12.777415,26.465553
DeepSeek_deepseek-chat_ARG_004,ARG_004,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,27.052433,24.6963
DeepSeek_deepseek-chat_ARG_005,ARG_005,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,21.190971,26.45712
DeepSeek_deepseek-chat_ARG_006,ARG_006,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,22.215534,28.736885
DeepSeek_deepseek-chat_ARG_007,ARG_007,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,32.470757,10.938368
DeepSeek_deepseek-chat_ARG_008,ARG_008,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,18.848707,30.533875
DeepSeek_deepseek-chat_ARG_009,ARG_009,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,8.310979,27.425215
DeepSeek_deepseek-chat_ARG_010,ARG_010,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,15.24131,31.586882
DeepSeek_deepseek-chat_ARG_011,ARG_011,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,29.902462,-23.40713
DeepSeek_deepseek-chat_ARG_012,ARG_012,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,30.502241,-28.52242
DeepSeek_deepseek-chat_ARG_013,ARG_013,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,211,valid,23.95053,-17.516493
DeepSeek_deepseek-chat_ARG_014,ARG_014,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,36.989616,-16.472073
DeepSeek_deepseek-chat_ARG_015,ARG_015,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,14.372656,-15.54805
DeepSeek_deepseek-chat_ARG_016,ARG_016,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,219,valid,33.27946,-7.863806
DeepSeek_deepseek-chat_ARG_017,ARG_017,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,32.51426,-18.951464
DeepSeek_deepseek-chat_ARG_018,ARG_018,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,12.042257,-12.465156
DeepSeek_deepseek-chat_ARG_019,ARG_019,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,26.150429,-22.21665
DeepSeek_deepseek-chat_ARG_020,ARG_020,Argumentative,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,19.443905,-14.585053
DeepSeek_deepseek-chat_ARG_021,ARG_021,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-37.902565,-0.25230622
DeepSeek_deepseek-chat_ARG_022,ARG_022,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-39.05431,-2.5189579
DeepSeek_deepseek-chat_ARG_023,ARG_023,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-40.62074,-7.4051485
DeepSeek_deepseek-chat_ARG_024,ARG_024,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-45.586357,2.6797295
DeepSeek_deepseek-chat_ARG_025,ARG_025,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-43.25832,4.4662085
DeepSeek_deepseek-chat_ARG_026,ARG_026,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-21.292953,-14.729883
DeepSeek_deepseek-chat_ARG_027,ARG_027,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-23.583248,-17.93576
DeepSeek_deepseek-chat_ARG_028,ARG_028,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-27.240488,-16.166485
DeepSeek_deepseek-chat_ARG_029,ARG_029,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,-33.013176,-14.461419
DeepSeek_deepseek-chat_ARG_030,ARG_030,Argumentative,business,DeepSeek,deepseek-chat,DeepSeek,220,valid,1.3321874,-32.495316
DeepSeek_deepseek-chat_ARG_031,ARG_031,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-18.218323,-5.1899543
DeepSeek_deepseek-chat_ARG_032,ARG_032,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-20.273415,-8.66934
DeepSeek_deepseek-chat_ARG_033,ARG_033,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,10.859285,-18.387018
DeepSeek_deepseek-chat_ARG_034,ARG_034,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,9.031105,-13.203883
DeepSeek_deepseek-chat_ARG_035,ARG_035,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-20.927893,1.779935
DeepSeek_deepseek-chat_ARG_036,ARG_036,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,221,too_long,32.332653,0.284857
DeepSeek_deepseek-chat_ARG_037,ARG_037,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,8.462744,-7.3662415
DeepSeek_deepseek-chat_ARG_038,ARG_038,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,221,too_long,-16.799688,-8.536838
DeepSeek_deepseek-chat_ARG_039,ARG_039,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,-13.571117,-3.7956028
DeepSeek_deepseek-chat_ARG_040,ARG_040,Argumentative,career,DeepSeek,deepseek-chat,DeepSeek,220,valid,3.9961495,21.633736
DeepSeek_deepseek-chat_ARG_041,ARG_041,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-19.710928,32.083443
DeepSeek_deepseek-chat_ARG_042,ARG_042,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-17.033508,32.62914
DeepSeek_deepseek-chat_ARG_043,ARG_043,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-13.436184,34.389446
DeepSeek_deepseek-chat_ARG_044,ARG_044,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,219,valid,-16.858686,35.033314
DeepSeek_deepseek-chat_ARG_045,ARG_045,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-24.137966,-2.0039163
DeepSeek_deepseek-chat_ARG_046,ARG_046,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-28.477049,-12.084617
DeepSeek_deepseek-chat_ARG_047,ARG_047,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-24.891136,-9.561709
DeepSeek_deepseek-chat_ARG_048,ARG_048,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-35.31762,15.153642
DeepSeek_deepseek-chat_ARG_049,ARG_049,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-16.386469,-1.2931652
DeepSeek_deepseek-chat_ARG_050,ARG_050,Argumentative,personal,DeepSeek,deepseek-chat,DeepSeek,220,valid,-5.2809067,15.751432
DeepSeek_deepseek-chat_DIA_001,DIA_001,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,18.47699,26.918432
DeepSeek_deepseek-chat_DIA_002,DIA_002,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,218,valid,30.091846,22.398445
DeepSeek_deepseek-chat_DIA_003,DIA_003,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,28.244707,13.863437
DeepSeek_deepseek-chat_DIA_004,DIA_004,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,218,valid,24.397602,8.859053
DeepSeek_deepseek-chat_DIA_005,DIA_005,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,21.691475,20.381927
DeepSeek_deepseek-chat_DIA_006,DIA_006,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,221,too_long,23.984446,26.400986
DeepSeek_deepseek-chat_DIA_007,DIA_007,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,12.778831,22.651583
DeepSeek_deepseek-chat_DIA_008,DIA_008,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,221,too_long,27.261204,19.464655
DeepSeek_deepseek-chat_DIA_009,DIA_009,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,42.497738,-5.712679
DeepSeek_deepseek-chat_DIA_010,DIA_010,Dialogue,academic,DeepSeek,deepseek-chat,DeepSeek,220,valid,30.19028,26.050945
